"","","X-squared","",""
-4895.21379,2709.92571,583.477419918505,1.84940612,0.97325
-5701.25862,2199.82941,18.4430921205705,2.01728507,0.927375
-5548.08149,2009.20388,29.0599634215141,1.94956178,0.911625
-5679.43989,2098.65778,13.2242650392184,1.96140278,0.983875
-5716.64148,2110.60179,10.803300227195,2.02349359,0.890125
-5705.8538,2040.02982,14.5812862925171,2.01601186,0.8715
-5647.95115,2105.61738,16.0299582428674,1.9614312,0.983625
-5545.11468,1879.9823,47.1433506197712,1.98580779,0.8946875
-5723.83987,2108.28375,40.7310991833996,1.99931172,0.9208125
-5673.41085,2147.05091,16.4347035189662,1.98303965,0.9465625
-5670.53257,2043.2988,26.4152109218007,1.97468919,0.9734375
-5608.72201,2080.50044,42.3995791860468,2.08949664,0.90775
-5552.55895,2006.69194,14.9041760414426,1.94132702,0.925
-5549.40393,1961.59436,24.9718837264237,1.88701044,0.9636875
-5587.21929,2151.6142,45.3401205854302,1.92424341,0.947
-5820.65607,2295.54307,21.020784959342,2.05301047,0.9690625
-5618.2183,1917.76242,24.5720113545529,2.049845,0.9413125
-5489.78352,1852.42478,15.6869493246892,1.89528273,0.941875
-5597.93055,2057.87621,94.4974932368642,2.02047988,0.9335
-5529.75652,1992.62164,22.7070493984161,1.88146057,0.966875
-5582.42467,1926.91057,16.9478949658811,2.01387473,0.938125
-5536.47864,1920.55065,21.593151115848,1.94192865,0.9653125
-5578.95495,1874.59551,11.2927548984559,2.0241342,0.94525
-5690.67739,2156.01761,19.461541288768,2.10432349,0.9454375
-5655.8667,2081.52506,10.6430084789171,1.95469703,0.9691875
-5641.64925,1949.71614,14.7707052139673,1.98421614,0.9241875
-5457.95553,1915.22465,35.549069151721,1.91894037,0.9151875
-5642.58052,2142.20362,36.9470140151128,2.01924311,0.9465
-5585.52748,2146.01901,28.5200260238898,1.88590818,0.963375
-5469.53889,1779.71756,15.3030776446414,1.83423508,0.9018125
-5509.352,1741.44228,26.4834146786823,1.88603781,0.9624375
-5574.95785,1958.2329,57.3283138476926,2.03086557,0.9584375
-5570.49998,2006.54069,11.0915940369357,2.14732595,0.92325
-5653.78923,2110.95385,10.9120476659388,1.9709471,0.9234375
-5650.66909,1990.00581,46.5249376375091,2.05447197,0.9070625
-5689.16329,2068.45137,11.5071354999647,2.03302576,0.9695625
-5555.45071,2053.53275,11.8226025842736,1.83252616,0.9788125
-5607.23754,2026.75766,20.1647173443246,2.06182979,0.9591875
-5629.20407,2051.92836,9.16309385648193,2.1157252,0.9205625
-5776.77885,2271.37774,26.6724135726131,2.17725122,0.9065625
-5788.22145,2223.90873,20.8567584463444,1.99501022,0.90575
-5633.14679,2035.72996,39.9017834870303,1.91613263,0.950875
-5592.75821,1965.53397,17.6681085123867,2.01355795,0.904
-5586.20804,2024.20281,44.0716402419092,1.93288415,0.946
-5577.20389,1998.81268,17.9507137847713,1.82529877,0.94375
-5624.85156,1870.1957,42.6803038162935,1.76460858,0.963125
-5525.73688,1980.0559,52.4032122467261,1.93651906,0.9044375
-5603.71752,2038.40021,32.5533503011208,2.07064878,0.8854375
-5567.32107,1952.13903,18.6523295215593,1.99622278,0.8744375
-5657.9348,2190.37336,14.4976314460121,2.10923599,0.959875
-5557.35723,1985.28358,11.83556968817,1.95762099,0.901
-5627.95098,2159.65641,36.7445824609819,1.9758224,0.9745
-5488.28187,1807.96285,35.4260873353419,1.78357181,0.94175
-5627.07659,2105.80943,18.2420079661616,2.02024673,0.9223125
-5755.66026,2203.95675,52.5391374617413,2.01424207,0.9568125
-5707.5684,2095.93926,30.9287396878424,2.01500041,0.969125
-5485.7411,1878.1104,25.5353461682541,1.85947708,0.9783125
-5607.72421,2056.71711,33.6294497967863,2.03894306,0.9368125
-5564.22799,1904.14201,12.6552117894651,1.96909321,0.9061875
-5488.58155,2042.39239,10.6964487044184,1.89808394,0.9491875
-5786.72061,2326.62996,12.4058078997331,2.06287679,0.9885625
-5835.68587,2349.1622,60.3199968952507,2.18537632,0.9579375
-5646.96272,2150.85548,18.823679715012,2.02244679,0.9818125
-5734.36933,2024.52312,32.7445832727429,2.07842799,0.95225
-5603.72856,2098.28322,42.4181962006849,1.91378353,0.97525
-5676.37384,1973.5483,22.4508492036751,1.98682986,0.90125
-5590.72715,2021.61157,41.9258825391928,1.88592014,0.9271875
-5566.25727,1955.0428,20.7076185328604,1.93889781,0.9708125
-5673.22671,2174.80721,25.8232344531858,2.00181235,0.979
-5687.35066,2204.11765,20.0354633798005,2.0800905,0.9674375
-5709.86385,2184.43817,55.7984239922151,2.18582291,0.9556875
-5595.01311,1938.89619,30.2149619173468,2.01565056,0.9536875
-5645.88721,2070.65487,17.3605144476915,1.94123949,0.9584375
-5585.8817,1874.21963,63.7429288071091,2.00336285,0.968375
-5654.37903,2073.37215,16.6467794673059,1.94857676,0.965125
-5624.08211,2055.12624,27.6495568677166,2.00542601,0.8480625
-5598.61109,2067.30702,22.5570559732703,2.11440944,0.910625
-5653.42358,2181.56893,16.0642750068201,2.1088957,0.9824375
-5788.48554,2333.20403,18.8285267436111,2.25735205,0.9750625
-5510.608,1916.88011,30.6569884338466,1.86212045,0.95775
-5486.46145,1804.39446,10.3221933556837,1.84470352,0.953
-5633.93271,2048.38224,28.1198980273177,1.92363016,0.97275
-5903.51756,2421.90092,23.8327592274223,2.26747778,0.986
-5646.3467,2205.90887,18.4277167796626,2.04447238,0.9111875
-5636.3172,1944.33991,13.9996630370492,2.00975741,0.971
-5578.90162,1996.04089,26.0117307657522,1.98959913,0.8065
-5585.16828,1856.21733,18.986744559073,2.01515819,0.961125
-5593.84887,1995.75934,48.6739672955463,1.95410516,0.942875
-5656.66661,2063.51705,19.1429170005094,2.08744178,0.9405625
-5507.44729,1888.82739,19.4535149793073,1.86368595,0.9525
-5404.89005,1808.2464,20.0725264345452,1.80443019,0.9506875
-5626.1402,1982.12454,28.1172652089373,2.10842527,0.9079375
-5619.85446,2001.03944,26.3406523506611,1.93609494,0.898
-5650.98597,2028.85407,40.9434883444324,2.02524833,0.918
-5560.84712,2026.55588,46.1299514589635,1.92037329,0.9434375
-5649.93736,2123.52714,12.0045649791947,2.03154811,0.9681875
-5593.48204,2055.68348,44.6816881590193,1.88183532,0.8923125
-5466.77421,1923.35019,21.6042127898717,1.94430522,0.9678125
-5758.4416,2298.00962,35.6859442293798,1.93762431,0.9564375
-5584.18353,1983.70376,10.475775893596,1.95558511,0.9804375
-5697.71772,2134.23463,32.9763751119724,2.0042381,0.9738125
