"","","X-squared","",""
-4441.26042,1965.15959,276.88281413979,1.56468134,0.8441875
-4271.32073,1521.88464,27.5961216514955,4.41218765,0.7921875
-4537.47267,1562.52563,21.9117731738152,4.55950797,0.8693125
-4356.36027,1673.58653,52.8429563162209,5.19663483,0.8620625
-4306.56574,1611.34034,8.06448863029244,5.68439528,0.776375
-4438.37348,1441.52731,76.2303083071384,10.81162517,0.7729375
-4232.46454,1493.72947,12.2894176437502,4.28421387,0.714875
-4427.9881,1506.76703,22.066793807981,4.40709776,0.845
-4544.47736,1766.12886,93.6676627754753,10.85599842,0.8274375
-4325.67914,1402.28074,8.82955546562864,3.36563455,0.7628125
-4213.13484,1377.55592,27.9759072785799,4.5480252,0.6870625
-4486.10926,1706.57178,21.4662405422449,5.61443638,0.78625
-4442.50095,1554.76515,16.712373338379,4.29748264,0.908
-4260.66162,1434.29312,22.4367639540206,6.29917647,0.8608125
-4453.7221,1499.72338,34.2049538152027,5.28682442,0.82925
-4421.34579,1518.56855,18.4328513927012,5.0595826,0.7501875
-4450.46138,1573.86065,21.5821756143355,3.93230862,0.878375
-4302.23672,1341.17609,40.7641472882326,4.67812956,0.8804375
-4461.03316,1623.30525,65.7055628457347,8.00990522,0.8685625
-4399.97115,1537.18814,16.078600315969,3.63793754,0.8560625
-4494.4315,1644.46359,17.7297723792767,4.36734,0.841875
-4180.80473,1192.48639,11.5298622263716,2.98691404,0.872
-4379.13754,1546.03977,10.9612743648817,3.88793237,0.8316875
-4361.48677,1503.44665,48.0175826502734,3.29796318,0.7973125
-4298.95244,1494.88714,19.4911159955403,4.18800589,0.9275
-4303.49692,1542.83269,19.7442659113647,6.27840359,0.879625
-4347.51656,1411.54481,44.3576930652654,4.77981232,0.697375
-4329.88136,1456.03791,44.4655291365925,3.59989462,0.884875
-4341.40265,1552.97615,31.9408580308382,3.48920161,0.821625
-4493.63524,1595.40157,28.9097772053764,4.44751613,0.7814375
-4369.58826,1553.93526,27.889601859714,4.07970574,0.86475
-4397.74645,1592.19514,11.9215143609938,5.40167541,0.8399375
-4513.86388,1598.59424,29.0454575470844,3.97382591,0.8315
-4310.49752,1439.70133,35.1888784565418,6.03213831,0.8769375
-4405.93541,1548.11462,15.9504939806099,6.32533444,0.743125
-4471.77737,1685.73588,37.8473235990698,4.25890952,0.765125
-4398.71401,1564.58239,19.8925552535215,3.88550339,0.799375
-4473.05562,1735.05467,12.3368438522956,3.84032389,0.8486875
-4389.29052,1455.88456,10.2400992066161,4.11776599,0.7901875
