"","","X-squared","",""
-5270.63285,1556.56786,21.498500922055,1.99847427,0.907125
-5032.84287,1275.22052,17.7582608805754,1.63855622,0.7739375
-5122.2904,1434.8222,19.5650210819684,1.86675647,0.894125
-5261.26417,1528.05173,16.5352568452051,1.7310477,0.8480625
-5087.00974,1367.5615,20.2553909770972,1.6140466,0.8881875
-5267.69088,1536.94906,13.6954735227699,1.71475598,0.8633125
-5187.53434,1440.71741,76.9551890895277,1.75369655,0.9353125
-5052.97076,1392.73878,28.2238991865001,1.61910986,0.904375
-5118.73616,1449.1728,36.5996770162817,1.79185279,0.89275
-4879.92182,1266.30842,26.6234263590667,1.61815311,0.9155
-5104.77144,1366.44467,30.856541267686,1.67504892,0.8633125
-5029.7454,1180.68157,36.6225543048597,1.66123041,0.87725
-5207.00275,1447.25101,26.4272573038465,1.82056647,0.882125
-5227.19493,1521.18499,37.7776846805673,1.94338139,0.8561875
-5132.67786,1393.65414,17.9313377899806,1.63901393,0.94475
-5164.08725,1378.82651,15.731662552729,1.72351954,0.8473125
-5113.09118,1333.53671,23.6608268127811,1.77283364,0.8515625
-5287.25185,1454.14157,14.3636001677471,1.82700072,0.8865625
-5045.3409,1300.08146,24.9512345522392,1.7233246,0.870375
-5061.80605,1381.09803,20.4917645683326,1.62676043,0.915875
-5175.55778,1346.49784,13.6857776396558,1.71618202,0.8494375
-5221.85762,1420.18992,25.5869295654343,1.81461624,0.8975625
-5193.13741,1487.88321,19.2588716535864,1.82263112,0.772125
-5087.23627,1429.59212,42.7924683435134,1.7036402,0.851125
-5035.32373,1317.55836,7.15964906460551,1.63211718,0.828375
-5055.42611,1369.78671,32.4687496125621,1.66198721,0.834375
-5108.03535,1241.74061,19.7656647082004,1.77019345,0.894875
-5099.52972,1437.39769,39.7869000149554,1.71725298,0.8978125
-5084.99363,1402.08761,12.3721164032159,1.67782567,0.9486875
-5424.00089,1629.70377,90.8786817223313,2.00195908,0.87775
-5353.41577,1641.91925,11.8165764927541,1.95463554,0.9045
-5029.27457,1479.27518,42.0294719656977,1.64497825,0.8985
-5257.07525,1475.5454,51.4484926178861,1.95403759,0.817125
-5242.21182,1391.45303,32.897351859954,1.74777263,0.86725
-5219.38731,1520.09544,62.7093115832179,1.74142837,0.9251875
-5161.55722,1422.49045,18.5734688140011,1.68674012,0.793125
