"","","X-squared","",""
-6575.16518,10615.78109,3262.60640582628,5.85297328,0.9703125
-6902.2101,10506.94755,38.0971082599587,6.02300834,0.9819375
-6907.75528,10527.86387,57.4868892552732,6.11382531,0.941
-6893.89234,10505.67351,57.9939607784045,5.74042294,0.8993125
-6901.68685,10568.83439,39.5267918430178,6.27809538,0.97775
-6904.98269,10752.36425,41.222910793338,6.0246567,0.9725
-6896.66492,10225.30305,35.5381514141332,5.74994014,0.964
-6900.82381,10287.17397,45.1451013212068,5.68125183,0.9713125
-6901.68685,10248.79643,41.9630120345425,5.80476213,0.97525
-6900.82381,10387.18966,31.3079088330864,5.81143764,0.9929375
-6903.07315,10605.15755,46.4908826446554,6.28843146,0.9695
-6904.98269,10714.95678,23.9047655859015,6.13237447,0.9689375
-6900.82381,10227.62345,69.9044287879848,5.91936844,0.9771875
-6895.61843,10238.10325,53.13844380363,5.87108066,0.963625
-6904.98269,11010.51822,78.6219601108012,6.55726563,0.963625
-6903.5964,10309.53612,40.6503254815661,6.00242591,0.9710625
-6903.5964,10370.14843,26.7541764728572,5.98544534,0.953375
-6904.98269,10457.11317,30.5786497397159,5.95590137,0.982375
-6902.2101,10295.49911,43.5150902204717,5.79040404,0.966375
-6902.2101,10343.5973,50.3711127378335,5.88132233,0.9876875
-6896.14168,10037.41029,13.4809779254021,5.65474509,0.970875
-6899.43751,10329.70891,31.1665858023265,5.82323581,0.9874375
-6903.5964,10074.85425,46.3477947923856,5.68323763,0.9948125
-6902.2101,10625.38011,40.9373806038468,6.43832309,0.926375
-6896.14168,9951.36666,81.1199488253326,5.62127751,0.9799375
-6902.2101,10887.42349,41.0535532075082,6.33460612,0.960125
-6903.5964,10542.6574,71.4519393160774,6.06830241,0.9751875
-6898.91426,10154.36878,58.2683254658341,5.61022146,0.9798125
-6901.68685,10407.33909,28.03563241335,5.87990213,0.97375
-6903.07315,10249.56896,40.9786255840988,5.99606679,0.9515625
-6901.68685,10217.14847,32.9281293763305,5.73681899,0.9714375
-6904.98269,10374.38167,33.9019660715849,5.95727573,0.9724375
-6894.75538,10261.64116,36.0027788196604,5.94847266,0.954375
-6895.27863,10111.6072,18.2262596264785,5.87802847,0.9610625
-6903.5964,10424.43541,28.5665256220121,5.84652949,0.968
-6902.2101,10666.28096,48.7305645726726,6.2207525,0.964375
-6903.07315,10145.07151,36.6340924127536,5.87618271,0.929625
-6906.36898,10802.80097,35.8532026339295,6.48416171,0.9788125
