"","","X-squared","",""
-4485.51223,2085.55604,352.501442293891,1.58892038,0.9115
-4457.86219,1788.15341,20.5049776030821,5.34701087,0.778
-4591.74532,1665.01403,38.3098021811946,4.19484826,0.91475
-4482.21128,1873.05148,45.4851706511459,5.95231773,0.880875
-4276.42464,1543.43098,8.87852469742001,5.2480121,0.8729375
-4374.83389,1664.12152,12.7618083940062,3.8911252,0.755625
-4438.823,1483.60665,50.4007554509464,3.52682741,0.816375
-4357.13534,1541.08154,52.440363239951,5.47139392,0.851625
-4315.42074,1565.2563,38.294745857055,6.73262624,0.869
-4676.56787,1760.84569,42.0816285272119,4.10639027,0.7905625
-4482.60224,1601.97875,35.495623503504,3.80926388,0.8480625
-4483.38833,1643.42174,24.1278845554878,4.59106238,0.7878125
-4429.67473,1750.26148,25.4751121289489,6.76013501,0.72175
-4464.19321,1679.48992,18.129985936654,4.17381436,0.8324375
-4281.17119,1642.54347,9.19415091767366,7.26277052,0.844625
-4352.82473,1542.31215,31.8292311507307,4.20037444,0.8556875
-4504.95621,1640.28145,26.4705401688405,4.18415301,0.88125
-4389.01998,1539.08337,24.6942949663823,3.81234329,0.9291875
-4400.02784,1712.47221,30.9374152399165,6.26182735,0.8830625
-4331.01169,1547.92176,23.1444795172911,4.37621786,0.867125
-4392.37307,1654.62331,46.0458205594558,5.00541353,0.828
-4487.62432,1704.99671,15.614137834511,8.45041869,0.876375
-4278.30405,1539.63397,41.9086722719731,8.09039062,0.85375
-4322.30117,1568.76002,18.8523165636527,4.138476,0.7038125
-4487.87661,1759.54889,21.3620112125213,5.36137009,0.8829375
-4205.45101,1416.73296,27.070353490398,7.3933533,0.9
-4725.31511,1799.85867,15.070820568854,10.92715194,0.818625
-4394.39482,1612.96298,8.73669184994494,8.44355185,0.763
-4353.89861,1692.0872,46.9121311879362,4.93592876,0.7738125
-4243.4371,1460.77816,23.1018999395431,6.61261252,0.77175
-4381.57644,1680.05963,29.4441367495874,5.24863102,0.7830625
-4665.75605,1670.52826,77.9431874756565,4.1019062,0.863625
-4487.9977,1734.32926,15.1150567262623,4.07625118,0.8540625
-4798.16085,1629.62082,24.0155832731165,10.8330054,0.851125
-4732.72291,1831.77432,12.124527422459,5.85261652,0.8890625
-4289.70279,1565.63786,19.33258089417,6.90823622,0.8466875
-4414.95262,1541.11777,8.34333035307362,4.27850106,0.876
-4396.38734,1640.02997,20.6342346411977,9.34837415,0.7711875
-4438.04056,1467.94842,21.2222174798386,4.69380188,0.8293125
-4439.34659,1690.60934,39.6511718290878,7.89810072,0.8696875
-4244.11852,1446.15238,27.212588962441,5.68082293,0.8491875
-4597.18787,1666.34458,20.88080214244,5.22943543,0.87825
-4564.75361,1741.71591,15.8820114947138,4.55876431,0.9166875
-4626.05024,1889.44939,9.94316587136887,4.55453114,0.8835625
-4292.92309,1469.63599,7.50138154100182,5.18528889,0.86575
-4430.75715,1598.08933,35.1573512511405,6.76070653,0.9104375
-4451.33316,1556.70299,69.9586320998812,4.56575477,0.7843125
-4646.85788,1730.41543,63.4903236569404,4.64671914,0.818125
-4318.95023,1513.1753,20.3962268542893,7.16374416,0.82375
-4423.75564,1653.41466,40.4377927616077,6.7976659,0.8668125
-4633.89466,1804.2743,40.6495167293982,5.29354879,0.8065
-4474.28931,1649.81653,23.790114365212,5.55669724,0.870875
-4591.22689,1667.52297,61.6941645723929,4.5883817,0.7203125
-4466.17646,1816.7691,24.9355399351399,5.2421319,0.707875
-4419.11019,1598.11047,19.4189695226868,4.39776665,0.8115625
-4349.25705,1684.23028,18.5356328313382,9.21273553,0.884875
-4415.13313,1559.49654,12.4660812620098,4.32748479,0.76425
-4400.70998,1453.90706,8.41854161675189,4.87531279,0.8536875
-4380.10724,1621.81017,34.9723567922625,7.49378394,0.848875
-4562.65679,1780.53262,14.2034268130869,7.83180407,0.701875
-4432.68186,1488.81756,7.25390102819122,6.51934474,0.8420625
-4516.05265,1547.83223,15.094278010829,5.12546848,0.8798125
-4491.88792,1647.22524,20.4194009197705,3.82610123,0.8830625
-4549.71872,1889.37697,13.1540742962951,4.95940691,0.8678125
-4396.70955,1644.28289,10.2695234403644,5.47447035,0.80225
-4495.20595,1852.05325,89.6686932438961,7.02022119,0.8801875
-4360.68518,1683.11055,13.7104408541345,6.36105476,0.798125
-4496.86486,1683.85682,17.6600274274082,5.0123966,0.9004375
-4614.88599,1805.70883,18.1061415181241,4.2547418,0.870375
-4575.75275,1751.11861,53.9069420925844,4.32323838,0.88475
-4366.49612,1469.47804,11.1619380926553,3.40037906,0.8408125
-4479.97102,1708.02548,11.6597451663856,6.58739956,0.9281875
-4424.22619,1642.66719,22.4524765565153,7.60474385,0.8124375
-4422.67939,1695.74867,20.0739586086253,4.80284726,0.8265625
-4296.43238,1603.9984,20.2790308985279,7.11182556,0.9094375
-4387.15186,1607.86621,14.2855532658394,6.23051363,0.65175
-4583.61562,1591.77543,11.0866661866162,4.96027654,0.8395625
-4382.81619,1755.32732,9.823028408256,10.11312832,0.8024375
-4362.01976,1533.6571,9.83498133794716,4.92566591,0.932625
-4549.79779,1759.9297,11.5130238786963,5.01733244,0.8443125
-4467.64255,1717.83105,33.0249654872217,6.93970677,0.7040625
-4309.42369,1346.27692,36.295082860861,4.50999957,0.784
-4381.1062,1654.17266,40.9513502213039,4.73220915,0.7498125
-4515.91091,1725.87759,15.4358135588575,6.43386286,0.8380625
-4484.92222,1735.70915,21.0820779797023,3.57841637,0.883
-4394.20612,1585.40756,14.2572742345632,5.609031,0.847875
-4242.12315,1411.73471,32.1055350567642,3.97209752,0.848125
-4305.83435,1690.31238,26.2208658075035,7.89717846,0.8138125
