"","","X-squared","",""
-6650.78863,9750.93378,3613.78332021496,5.50678515,0.930125
-6888.68696,9661.29185,33.3918698653778,5.51614803,0.990875
-6889.2102,9550.4655,15.1131430120095,5.45700884,0.9850625
-6904.98269,10008.11657,31.2827100591593,5.83852741,0.9823125
-6896.14168,9647.91116,40.8470859660986,5.43320245,0.9878125
-6885.57457,9373.52212,62.4486543976452,5.24201253,0.9399375
-6895.09518,9698.47149,47.2817962586468,5.6205063,0.98625
-6890.41305,9367.16514,43.3114513081304,5.43822733,0.91725
-6896.14168,9486.76555,45.9389807182658,5.32727536,0.9864375
-6897.52797,9944.86137,70.49764225333,5.66801032,0.995375
-6899.43751,9657.54956,45.0391822203068,5.384385,0.99275
-6892.84584,9821.86175,33.5146828412705,5.70689012,0.9829375
-6893.36909,9716.18784,33.1158272149351,5.820118,0.9561875
-6906.36898,10285.60208,23.9815858953778,6.0749333,0.9789375
-6895.61843,10088.06363,38.5249786036944,5.80260117,0.9789375
-6892.50604,9865.85023,34.7184879212959,5.54281583,0.9794375
-6893.70889,9835.46163,46.5741033850051,5.74791052,0.9783125
-6896.66492,9657.51281,42.7810556863006,5.52788206,0.9905625
-6898.39102,9385.11761,42.8747503694704,5.32010308,0.9549375
-6903.5964,9600.5603,55.611569303082,5.63644462,0.9825
-6892.77662,9838.64259,27.5688420893414,5.5369472,0.991875
-6903.5964,9792.45514,36.8136233901312,5.72138192,0.94725
-6896.66492,9522.31409,32.1943281169963,5.24577523,0.99025
-6901.68685,9929.31255,37.5681295425823,5.93311807,0.97475
-6893.36909,9302.6467,65.3456620455769,5.22435115,0.987
-6900.82381,9701.47959,45.5017990999456,5.55907589,0.991625
-6883.9356,9271.19634,23.5220328512423,5.2497623,0.96325
-6899.43751,9445.35275,37.3779430193341,5.53690529,0.984
-6902.2101,9753.72547,36.4972922299693,5.63640094,0.966
-6896.14168,9657.0119,31.564161919085,5.40917495,0.9846875
-6896.66492,9469.8806,55.7507666040331,5.61223357,0.98925
-6902.2101,10198.96067,24.6647465322376,5.93389546,0.92875
-6891.45954,9705.96898,34.7376748554444,5.54951085,0.9795
