"","","X-squared","",""
-6551.44746,9675.841,2126.11885557858,5.06426909,0.8723125
-6896.14168,9685.46834,40.5863568021289,5.27487183,0.9685
-6897.00472,9724.3416,25.0610706283393,5.36224894,0.9785625
-6898.91426,9262.89607,51.9221211139568,5.06322091,0.963
-6898.05122,9584.49365,23.6089729669422,5.32834262,0.9335
-6893.36909,9604.30779,44.1297168039172,5.11945292,0.9643125
-6885.3219,9555.79051,26.44910334791,5.23049687,0.9745
-6889.48078,9474.6361,38.6805740069888,5.12254191,0.9584375
-6883.48158,9412.22338,40.3861025191255,5.24975112,0.941375
-6887.30066,9245.8759,30.1704296293316,5.05537332,0.9668125
-6889.2102,9545.14738,66.8576727367129,5.23182085,0.9686875
-6891.98279,9486.33017,38.4036953461879,5.08184867,0.9771875
-6892.84584,9330.77379,51.2543805648211,5.16461496,0.922125
-6898.05122,9396.18255,32.8913359483367,5.02770079,0.951875
-6898.91426,9658.95825,43.3283970211525,5.28403938,0.975875
-6895.27863,9417.07755,45.6940177386859,5.21850735,0.9106875
-6890.07325,9332.59644,30.0346918495271,5.1419002,0.9374375
-6886.18494,9657.07293,26.4477082137754,5.37912076,0.9865
-6887.30066,9632.84241,43.5981312181154,5.26526305,0.9665
-6883.07256,9250.00435,31.6953618802632,4.9831266,0.9639375
-6892.50604,9431.14454,26.2615944421705,5.20437113,0.9824375
-6882.61853,9177.24944,50.2620431396243,4.86798614,0.961125
-6883.48158,9258.60596,39.3736856024875,4.9544443,0.90525
-6898.05122,9414.37029,44.3591547957321,5.0949597,0.988
-6888.68696,9176.36424,34.9250160523204,4.90615332,0.9485
-6888.95753,9413.99759,30.2616007331263,5.12738974,0.975875
-6888.34716,9749.48601,46.8110420047522,5.44410271,0.9638125
-6897.52797,9523.59926,48.0249689704235,5.11653226,0.94225
-6857.49969,9238.88111,32.2610470724265,5.05613309,0.93575
-6893.36909,9624.8778,56.5237144716022,5.10851689,0.98425
-6895.27863,9908.53275,64.6525801345806,5.52105451,0.969125
-6897.00472,9416.47226,21.7903141927165,5.37038853,0.987
-6902.2101,9592.66617,30.8245578420122,5.38227293,0.951125
-6898.05122,9660.52849,51.5529522460954,5.30739388,0.98125
-6891.98279,9758.61874,49.8225007464778,5.41131811,0.9828125
-6884.52807,9426.85967,47.135047358151,5.04575401,0.9775
-6900.30056,9818.35115,36.9135846941075,5.50522469,0.9429375
-6884.86787,9262.6111,52.7308662717753,5.0909286,0.934125
-6898.91426,10280.29971,47.4587628224513,5.6130023,0.9721875
-6896.66492,9500.07431,42.6647687029427,5.14431246,0.99025
-6883.48158,9602.90455,30.2297955407983,5.28248283,0.98925
-6898.91426,9975.9478,28.6046575627739,5.56076477,0.9714375
-6889.2102,9619.32594,35.6769497283474,5.12897825,0.97775
-6888.34716,9383.84067,27.6002502957127,5.08516473,0.949375
-6888.09449,9487.13347,38.7906607787178,5.25569049,0.979125
-6876.21031,9347.53349,50.504683653253,5.15018601,0.957125
-6883.48158,9291.0735,54.4736710329871,5.01000302,0.98975
-6891.98279,9812.416,24.6893437726472,5.28436536,0.989875
-6861.54244,9113.34586,27.1214470950452,4.89202221,0.9891875
-6888.16371,9497.76884,31.7460429798694,5.08511708,0.988625
-6898.05122,9828.86992,44.811363026686,5.36594813,0.9459375
-6889.2102,9575.74467,57.3263101103777,5.23099389,0.974
-6899.43751,9709.0576,58.3082660381056,5.59076867,0.9566875
-6889.48078,9661.6711,58.4549624053724,5.38039873,0.91225
-6888.34716,9670.54079,44.9981315539439,5.26209971,0.9710625
-6893.36909,9999.48376,39.5531548244786,5.47612537,0.994875
-6887.30066,9112.40731,51.4095198637727,4.88235987,0.96875
-6889.2102,9035.70464,26.2132731531659,4.8962029,0.928375
-6884.18827,9567.23784,66.1873193744201,5.2238486,0.9293125
-6899.43751,9712.70803,91.3202027411812,5.33754063,0.9725
-6895.09518,9626.21847,71.2915221858229,5.17389412,0.9446875
-6885.84515,9443.21714,39.0590006270816,5.06960798,0.9431875
-6886.70819,9355.10945,26.3938948061965,5.00188283,0.9399375
-6892.84584,9305.27503,55.5729448041496,5.15197178,0.9889375
-6873.18505,9322.27655,34.7777977611669,5.10271493,0.9398125
-6898.91426,9738.80341,37.8652418599133,5.38020593,0.926125
-6901.68685,9639.24645,36.6375046420083,5.09096952,0.971375
-6885.91437,9403.53058,61.4747505780106,5.04726615,0.979375
-6885.91437,9399.33258,36.1492287905595,5.05722771,0.982375
-6892.84584,9540.73802,20.1176350373686,5.15031152,0.9783125
-6881.75548,9663.83706,28.9336747434123,5.30729048,0.873125
-6899.43751,9502.61713,29.67679394765,5.12600515,0.9768125
-6889.73345,9725.9101,26.1987172868607,5.34110896,0.9884375
-6898.39102,9120.83731,32.6462877690863,4.86800834,0.9893125
-6889.48078,9602.73847,56.5556794507757,5.31950493,0.952375
-6902.2101,9633.20015,20.3324917508982,5.41526165,0.94625
-6897.52797,9878.36018,43.6946950459211,5.44059494,0.9770625
-6889.55,9408.82613,30.3467935388042,5.16931805,0.9878125
-6892.50604,9513.67473,35.6315555526104,5.20970499,0.9610625
-6898.91426,9820.89347,28.1431144284601,5.42073965,0.955375
-6900.30056,9787.75563,43.5787846963681,5.42955835,0.97875
-6896.14168,9859.50384,32.4869552748391,5.31855605,0.94425
-6887.64046,9264.24884,57.5483603922869,5.15940177,0.9688125
-6894.23213,9401.77174,46.6509312313344,5.22884582,0.9914375
-6891.98279,9123.60677,41.6355152483622,4.9529072,0.995625
-6889.2102,9252.27718,30.8894015215626,5.04524192,0.9735
-6899.43751,9750.13802,40.8133202461304,5.28793492,0.9828125
-6892.84584,9567.37403,51.5599082700391,5.14789067,0.9850625
-6885.3219,9355.89934,81.4097631817318,5.22441306,0.9401875
-6893.36909,10065.70698,25.3520964728809,5.47155518,0.9835625
-6893.36909,9289.68628,53.5000188613386,4.93278715,0.964625
-6896.66492,9212.43282,51.6246697140378,5.01258905,0.9324375
-6899.43751,10001.98563,31.2141109827896,5.48889425,0.9376875
-6887.82391,9414.96651,47.7073184127026,5.08248267,0.989375
