"","","X-squared","",""
-6723.30449,10110.97256,4008.30470676984,6.11293164,0.931875
-6900.82381,9619.71195,63.4999255656709,5.77073081,0.9700625
-6894.75538,9671.05493,38.9480484631682,5.85609549,0.9715625
-6902.2101,10411.3303,34.229617187426,6.26427014,0.9854375
-6901.68685,10150.63451,43.7492924095368,6.14870902,0.986
-6899.43751,9856.05956,49.8065500323593,5.90074899,0.94925
-6894.23213,9821.9008,47.0438286389341,5.77415675,0.981875
-6897.00472,10145.07735,36.8559087746037,6.16421144,0.9275
-6903.5964,10113.07723,68.0082555085288,6.28854631,0.9185
-6903.5964,9862.89567,43.2714809449758,5.88901773,0.9739375
-6895.54921,10013.55234,42.5066314962027,6.02762912,0.9674375
-6900.30056,9557.73745,47.6798879067577,5.75386705,0.925125
-6902.2101,10037.24461,35.1618577454171,6.21441976,0.9304375
-6903.07315,10200.40146,42.9750164326959,6.28388674,0.9881875
-6898.91426,9860.23461,44.248213947287,6.04762135,0.9290625
-6894.75538,9730.81571,70.7514873242388,6.076983,0.9140625
-6906.36898,10220.7975,43.6202228140679,6.45941461,0.971
-6898.05122,9867.13276,52.3682532014743,5.90764879,0.9961875
-6896.14168,9751.85364,35.5752396175971,5.90978612,0.9318125
-6902.2101,9992.35102,35.8687005950423,6.07915743,0.973125
-6900.30056,9928.9457,32.7048377595677,6.16283789,0.91825
-6902.2101,10120.84978,40.2473331372039,6.28305315,0.9809375
-6903.07315,10128.9085,54.4284254510634,6.09292788,0.946
-6904.98269,10286.30756,40.5085387111369,6.22884641,0.986375
-6903.5964,10163.70332,45.2524953370102,6.15116016,0.9295
-6903.5964,10212.10862,55.3349035254105,6.12480598,0.9288125
-6894.16291,9818.34588,70.6381786204556,5.98866714,0.981875
-6902.2101,9627.22221,43.603322592693,5.82954472,0.923875
-6899.43751,9992.87282,53.3324251152377,5.92263305,0.9518125
-6892.84584,9919.69797,46.9601233939619,6.14148366,0.963
-6900.82381,10056.14983,33.4941313944109,6.07142775,0.9808125
-6897.52797,10052.02325,47.1572243838897,5.97569967,0.979375
-6900.82381,9960.76629,19.5134959139827,6.11593326,0.99075
-6902.2101,10052.07441,27.9966354867061,6.09429538,0.987
