"","","X-squared","",""
-4407.37158,1797.31024,30.0018032552157,6.42944685,0.6680625
-4348.78097,1853.46007,11.0507914245728,6.43680306,0.8571875
-4456.78468,1895.80816,63.2261570492109,5.09467563,0.8414375
-4597.43035,1826.03276,10.2946168036456,9.03778181,0.94925
-4784.7536,1911.93952,9.7807801805135,11.05576012,0.763375
-4598.14759,1864.30636,48.1442912245656,5.57396501,0.8840625
-4442.20917,1733.5182,8.99894257185474,8.11407787,0.8095
-4544.04195,1602.38305,12.5548381745589,3.13052987,0.840875
-4475.70931,1672.76886,42.6084680540866,6.75360077,0.82975
-4308.39648,1479.28653,14.1300208363324,7.48258195,0.8270625
-4623.3619,1935.76426,14.6228194413428,4.79368338,0.888875
-4416.29066,1869.54589,22.8508556181752,7.59614187,0.8039375
-4582.04086,2024.36133,21.6464149195376,6.97777288,0.8010625
-4582.12505,1954.48366,23.6548163357764,4.83242003,0.8725
-4486.52494,1910.82761,31.1459282755321,10.0477508,0.861875
-4661.9315,2087.32916,32.5209184772964,4.7438995,0.8255625
-4310.55173,1656.40939,22.7199449815339,5.5271244,0.781
-4373.32584,1619.60033,20.2464547214094,4.03664669,0.8909375
-4547.80673,1912.69883,28.43004748117,7.1385241,0.883125
-4456.10056,1888.54053,37.2959733584736,4.67690091,0.769375
-4591.05742,1897.05438,39.8248494557264,4.86812252,0.88925
-4504.31378,1797.21203,22.8083323895636,4.95459694,0.8215
-4464.46762,1768.80193,28.7833285648161,4.71280518,0.8584375
-4422.32504,1746.49626,19.1012573660591,5.02647203,0.7680625
-4489.43486,1915.44273,35.9759939386581,6.40056243,0.7994375
-4587.21636,1712.9913,13.14140851397,4.34138302,0.82525
-4440.35634,1712.58791,21.6335942880026,6.56203593,0.770125
-4481.3005,1880.5977,54.7155266648879,6.30791894,0.74825
-4408.23555,1647.78148,33.9474089074994,6.58327271,0.8439375
-4672.71103,1636.99649,29.484620664835,4.47304869,0.84
-4520.73729,1852.96887,52.7693446334054,6.75355033,0.9495
-4497.98149,1673.05139,26.4158422418524,6.09012732,0.836
-4656.51971,1915.30346,30.2828547209526,4.22634701,0.8420625
-4311.76563,1680.49413,36.4611004183961,6.2487571,0.8190625
-4420.31748,1778.77587,22.7975126977833,5.88342716,0.882125
-4585.69797,1964.56748,44.7972812385585,5.83408851,0.765875
-4414.81211,1882.49755,34.6247846626846,8.583645,0.8826875
-4540.06796,1824.61975,48.8597724005149,6.21017807,0.6730625
-4556.02391,1877.76404,18.3414985322423,6.30320702,0.95
-4461.02387,1802.55499,52.275170513722,6.03070265,0.800375
-4447.59286,1594.39489,14.6519453748249,6.10440208,0.7390625
-4548.50719,2131.69276,37.8747386053362,5.27788228,0.8144375
-4514.9907,1890.07394,35.1563552958066,5.38437923,0.9293125
-4514.72628,1855.94848,22.7559211638471,8.31148035,0.7801875
-4609.4993,1994.60358,10.2249969868349,5.82500222,0.8595
-4395.25551,1855.02646,18.3089265769013,7.9869831,0.7403125
-4439.02164,1643.34455,32.6161001878303,6.73321388,0.7958125
-4549.17267,1802.21885,13.7516993553506,5.17556461,0.8766875
-4435.68207,1948.94255,13.2506537242865,7.04963081,0.9331875
