"","","X-squared","",""
-4643.92133,2336.95841,535.523180327869,1.5945026,0.9145625
-4551.3236,1755.64215,24.8212560382207,3.28714953,0.836125
-4542.65436,1702.23286,19.7405131185141,3.16431977,0.8779375
-4684.79713,1908.75715,29.8046599974968,3.00203406,0.842375
-4729.38504,2014.50186,22.9555343680136,3.66475289,0.8520625
-4616.2898,1834.84507,20.7853671020739,3.85153003,0.8381875
-4689.00367,1773.31396,42.8062117260393,3.41439421,0.9061875
-4448.96051,1818.25637,23.7414087656458,3.68346664,0.887
-4596.68811,1859.08589,26.7083923319173,4.16763984,0.80725
-4516.74698,1735.87163,18.4954666353676,3.22486726,0.7811875
-4476.45331,1727.06856,68.4139677034686,5.64960679,0.8393125
-4642.5123,1704.84976,54.6632273974646,3.06743689,0.83875
-4440.40252,1733.96652,37.5793392515117,4.84675063,0.8349375
-4594.34662,1728.37015,28.7743250615032,3.22032363,0.8315
-4643.62799,1937.42828,14.4854950970924,4.86862352,0.824625
-4440.64595,1757.89061,15.0969039538702,3.24078483,0.82575
-4511.78291,1775.08805,23.4958939426315,3.93186977,0.892125
-4634.98526,1720.17518,23.6619637317504,3.08848577,0.876
-4679.30118,1829.78464,18.5311290878059,3.76888678,0.71275
-4601.49134,1704.34704,19.7224394237986,3.8951999,0.7875625
-4580.15506,1868.55903,49.94624499188,4.98404774,0.84125
-4462.77636,1744.65802,6.71906850903055,4.90756449,0.898125
-4706.84745,1915.27582,26.2297773309104,3.28889738,0.8264375
-4509.62941,1870.48708,36.5358399740472,4.09173458,0.6983125
-4590.07746,1705.19943,47.6976646684407,3.27685399,0.858375
-4716.75375,1877.02598,12.5496378066001,3.03021237,0.8086875
-4554.16895,1700.83233,39.3202881680994,3.00984429,0.9355625
-4582.11407,1862.10829,21.1113831945312,4.26261848,0.8233125
-4607.57499,1728.57981,11.1807910090059,3.65705823,0.7865
-4532.77791,1904.03313,11.370310442822,4.04719108,0.8179375
-4451.21488,1575.9953,44.987467686382,2.47854986,0.85375
-4557.01147,1962.43971,12.8500147065502,3.49767938,0.7869375
-4530.54984,1807.35857,22.5120832501469,3.5358945,0.841375
-4521.65489,1767.8156,13.4260160765388,2.57241546,0.940625
-4698.60782,1930.58591,10.2693341850193,3.61206802,0.8223125
-4580.52853,1991.00981,7.7440518176346,3.81935366,0.8979375
-4644.6148,1914.88708,19.2827904458967,3.56895104,0.8299375
-4663.02319,1673.43127,39.5253536858859,3.41578533,0.901125
-4495.14493,1803.44039,79.5900815940104,4.06886142,0.8391875
-4739.16203,1922.01923,11.2640577551031,3.96300789,0.8778125
-4726.43348,1982.0978,29.8132777821784,4.13319824,0.6913125
-4653.17722,2038.13125,27.3729429116364,4.19428169,0.8675
-4552.63796,1795.37302,34.9669933910419,3.69542428,0.8893125
-4540.37257,1810.85356,49.9594705234589,4.52561399,0.8016875
-4387.65941,1756.18231,33.6930220764058,4.93178138,0.9075625
-4632.07142,1811.31712,33.8636397438326,3.14760614,0.955375
-4558.88901,1815.20293,14.0216597920745,3.45699985,0.8831875
-4484.14439,1717.8515,39.9534853591446,3.63706635,0.84425
-4658.49972,1867.75526,20.2503009781425,2.97241969,0.8843125
-4609.12548,1835.26003,20.6757708376393,3.78347541,0.7751875
-4890.17781,2161.55785,44.8510264523167,3.96108601,0.867
-4507.95522,1712.94319,15.2399358129227,4.10179958,0.8669375
-4696.78472,1746.31251,22.0992997206396,4.45693513,0.8085
-4631.46502,2016.45296,37.7733166005342,5.05339051,0.8259375
-4693.80183,2003.40662,35.7393178985741,3.6149268,0.9295625
-4496.68859,1795.34052,14.5398660787624,3.49612853,0.913125
-4594.16712,1894.09985,14.1568357627929,3.60617286,0.82075
-4614.47118,1941.14981,27.5110292813204,3.06202217,0.769
-4580.51563,1785.04164,40.8912987561403,3.19085211,0.8738125
-4687.99371,1929.34026,19.1787447967055,3.93516065,0.77425
-4625.08341,1889.89285,18.1977491914273,3.12879873,0.8096875
-4524.12216,1763.62837,13.5685413754641,4.30028969,0.77025
-4527.10747,1881.17083,17.3108575014664,4.90044815,0.904625
-4628.11383,1762.78056,67.7502139782391,3.30753897,0.8598125
-4567.50983,1902.34251,19.796427749501,4.74103783,0.86325
-4547.92666,1910.5639,22.0397592247885,3.86111907,0.895875
-4740.88055,1778.05078,18.1728288419764,2.87749867,0.8891875
-4565.79497,1869.20944,9.21224341771381,3.5074915,0.7641875
-4769.24937,1886.14131,16.8117696953284,3.07289503,0.87225
-4654.77953,2050.0729,30.0564085732811,4.74303637,0.86775
-4551.32869,1700.68956,29.9166747499489,3.81555542,0.816
-4630.11049,1778.32174,9.63743422918975,3.61236191,0.87375
