"","","X-squared","",""
-4441.26042,1965.15959,276.88281413979,1.56468134,0.843125
-5040.83461,1416.49405,30.0315593664156,1.78441817,0.8944375
-5188.38963,1487.20076,9.85954474337872,1.78584703,0.895875
-5056.39582,1321.23121,30.7320919756666,1.51560333,0.87575
-5037.66181,1490.67228,22.4317254544498,1.83893958,0.8588125
-5186.17434,1434.66582,18.9761371093953,1.80376853,0.9704375
-5179.50391,1422.77553,52.8984889861911,1.71066613,0.8401875
-5117.28888,1390.40295,56.3268530247396,1.80798972,0.886375
-5070.227,1279.83007,14.0730853257432,1.85220108,0.8985
-5003.71616,1423.44224,24.6098777854787,1.79237777,0.935625
-5107.3315,1431.33192,38.5919746021321,1.81114211,0.8851875
-5132.29775,1449.94086,50.5847365632735,1.68218595,0.9008125
-5030.20351,1351.13308,18.4109566454394,1.62393403,0.8819375
-4935.71247,1300.12109,23.4322567783775,1.70103146,0.9244375
-5124.16661,1444.48,16.9561446304446,1.79667444,0.956875
-5253.37154,1396.28108,66.9880491007321,1.74107212,0.927
-5146.48835,1433.87073,28.7251683058404,1.80549378,0.966125
-4762.76812,1110.82532,34.84785059943,1.4474773,0.8986875
-5152.74283,1496.28143,22.6038605736105,1.79257823,0.9651875
-4987.38678,1273.65879,12.1500370020361,1.60128238,0.8999375
-5072.83299,1311.71858,29.1624727654307,1.70357613,0.9130625
-5161.03948,1478.14468,17.3652597889736,2.01108155,0.829625
-4945.98691,1284.92538,16.4291702579405,1.64035642,0.7978125
-5233.89626,1553.11467,10.5710884862833,1.84404524,0.94825
-5049.84467,1405.59911,12.0633497319662,1.58099275,0.9120625
-5153.22364,1582.90456,12.7324532099323,1.83578947,0.8428125
-4968.21196,1280.477,13.8699750827132,1.63048756,0.924875
-4999.06367,1357.25579,11.0909002629838,1.60048954,0.8889375
-5134.23505,1571.80643,38.8926021327243,1.80170712,0.8278125
-5072.67885,1453.27329,23.3234323547045,1.72077468,0.9035
-4967.5237,1337.08733,17.7565702293542,1.58639394,0.883125
-5107.34537,1437.1969,104.463163179111,1.70143634,0.9305625
-4929.73939,1222.47629,17.3058776973334,1.74952712,0.932625
-4932.30428,1217.7863,12.4317379500029,1.63985908,0.9104375
-5128.60357,1243.01856,20.6232211856264,1.72336175,0.8081875
-5182.69611,1447.63439,57.1088683377804,1.70535643,0.9044375
