"","","X-squared","",""
-6651.44177,11393.05372,46.8483019825246,5.65846632,0.957235294117647
-6646.38533,10280.68032,28.4237181371754,8.7995777,0.940529411764706
-6652.14534,10213.64195,34.0614553735558,8.45276738,0.883705882352941
-6715.00343,10344.86018,36.0205952988075,8.23354301,0.934235294117647
-6656.30607,9723.72114,42.9264172409647,8.06761496,0.919117647058823
-6708.58493,9924.37257,35.1639001781961,8.42337055,0.919470588235294
-6679.74569,10048.49587,34.9495095565011,8.86919951,0.924588235294118
-6608.86446,9967.59846,42.5956339040563,8.8675037,0.932235294117647
-6718.55228,10239.24799,46.2135928729944,8.46939373,0.859529411764706
-6653.51648,9986.93539,28.691566481251,8.4907358,0.861352941176471
-6677.89677,9958.46753,20.1236801820869,8.34749914,0.951117647058824
-6594.77764,10042.86418,30.2584166324555,8.04949982,0.834647058823529
-6693.94364,10123.58421,42.6849840498398,8.28914336,0.905705882352941
-6664.57884,10031.28726,26.6370511661,8.27595571,0.882705882352941
-6610.16938,9930.27711,28.4458852378732,8.95720521,0.871941176470588
-6547.21265,9894.07174,27.1835365728739,7.96893088,0.874294117647059
-6635.68913,10199.98955,56.4071655446811,8.04713483,0.916058823529412
-6664.83138,10110.43899,35.0223774758093,8.19056844,0.923882352941176
-6619.67027,10188.71011,49.7887245924756,8.30095622,0.896294117647059
-6672.78856,10057.7919,36.9944053550589,7.8201281,0.956176470588235
-6690.64656,10239.16497,27.3327018882797,8.52195714,0.876235294117647
-6580.69567,10050.18556,42.4124207150703,7.71513063,0.951470588235294
-6630.64307,10109.07744,26.1822360929345,8.8556397,0.934352941176471
-6582.95803,10071.71761,35.6786816115512,8.28889988,0.876
-6708.24248,10523.44429,39.290733427874,9.31207824,0.865529411764706
-6602.09106,9834.53652,59.1781607212685,7.91531595,0.895941176470588
-6709.99177,10201.72622,37.177774531572,8.57732442,0.873588235294118
-6629.36587,9611.9954,32.4118967754438,8.25871783,0.888
-6685.64617,10450.58605,28.0932237029894,8.76921478,0.930352941176471
-6664.15607,10280.60255,41.6118167810678,8.6910613,0.900117647058824
-6632.86451,10203.65264,29.2134358450568,8.49840976,0.853705882352941
-6669.05346,10208.75177,42.5738839896734,8.25758181,0.968764705882353
-6644.36185,10253.7005,33.9725984496013,8.4160913,0.955882352941177
-6692.72507,10033.2926,22.2780581214049,7.88701482,0.867235294117647
-6621.48305,9876.65149,37.5014821919482,7.90482088,0.931411764705882
-6718.97181,10519.83988,30.0016480110328,9.2792444,0.906235294117647
-6672.7807,10389.67204,47.8823551016093,8.57844304,0.952529411764706
-6583.83327,9858.6988,39.9003016536827,8.26185382,0.921235294117647
-6581.93185,10122.95872,41.5459902774586,8.51064746,0.907764705882353
-6621.62241,9833.08062,26.6851650602253,7.81989342,0.942764705882353
-6617.78321,10073.94771,38.2632705039956,8.5238269,0.891764705882353
-6665.36485,10127.36922,25.37404032012,8.38875135,0.885
-6676.98949,10251.955,39.0476363025871,8.47751052,0.927529411764706
-6630.90781,9846.40776,46.9525743480079,8.83402782,0.863117647058824
-6644.31175,10057.58231,27.8570482313148,8.24648619,0.928
-6637.94706,9901.94824,33.5302906448189,8.7204797,0.827411764705882
-6614.73467,10162.57754,37.2347539283998,8.19280411,0.888823529411765
-6668.73918,10306.97257,52.3215729124684,8.39644336,0.942294117647059
-6710.33033,10508.37071,39.9594729913363,8.21977359,0.948941176470588
-6626.87437,9954.37382,24.2174011699857,8.19925275,0.958
-6688.43039,9963.06896,29.3772280706713,8.38852706,0.885882352941176
-6616.67371,10338.8101,33.6458469371497,8.73687379,0.906235294117647
-6652.24062,10229.41961,40.1960890060758,8.33358311,0.934117647058823
-6617.79773,9658.18162,24.5766116690538,8.72359777,0.847823529411765
-6684.61903,9991.96654,36.7637736414553,8.58072408,0.949705882352941
-6674.36118,10139.30438,48.3537355150327,8.55642097,0.873176470588235
-6635.56483,10037.05423,33.9634518623132,8.19801923,0.901294117647059
-6659.09234,10043.93068,23.1555589174555,8.14768626,0.948294117647059
-6670.15898,9986.56956,24.8713839790938,8.06359276,0.915058823529412
-6608.87892,10221.41627,42.9219339493491,9.28147446,0.960647058823529
-6702.49013,10594.39939,33.4134429467303,8.88478348,0.785117647058823
-6637.83048,10234.33043,38.7618408512131,7.93229729,0.935
-6579.58133,10124.35818,27.0105576301295,8.41096204,0.845705882352941
-6663.81098,10594.59352,44.7046861294743,8.84665414,0.938823529411765
-6587.02913,10084.5489,61.6318215907102,8.2181276,0.913352941176471
-6666.69803,10267.65821,29.2672282403538,8.53323626,0.966529411764706
-6574.41536,9875.9142,52.8939509107129,8.20413248,0.912294117647059
-6587.06271,10057.72734,36.5758269263581,9.86221998,0.942764705882353
-6643.77928,10245.87249,40.604206579165,8.41777632,0.916411764705882
-6676.83407,9915.36993,32.6209694258549,7.8562871,0.953411764705882
-6684.17901,10354.1483,39.9703678576744,8.67832423,0.929823529411765
-6584.83348,9832.40725,39.245588315977,8.35171522,0.857352941176471
-6630.35073,9847.78078,35.5596312798421,8.25547294,0.847882352941176
