"","","X-squared","",""
-6509.99908,10142.35347,30.1344215883699,4.95067187,0.930823529411765
-6885.84515,9862.257,28.1688116767815,4.96239889,0.987058823529412
-6890.5965,9512.70865,40.3545610062796,4.86777596,0.963529411764706
-6873.70829,9827.62991,30.0920376848307,4.80525862,0.989470588235294
-6885.3219,9945.42387,37.3866341780178,5.01462563,0.986705882352941
-6892.25337,10038.11966,48.8636950665065,5.15417896,0.978647058823529
-6888.16371,9670.592,32.4209378728185,4.88078731,0.989
-6892.32259,10059.0685,35.0967014050518,4.95208465,0.993411764705882
-6877.86718,9271.04397,49.9392272941493,4.5895068,0.994235294117647
-6902.2101,10185.14996,36.4904457422586,5.17810259,0.979588235294118
-6898.05122,9774.16496,46.4933124921614,4.91586213,0.990588235294118
-6894.75538,9640.61726,43.3677078520877,4.78014184,0.985882352941176
-6889.2102,9539.12245,28.1382281295181,4.70260055,0.972
-6890.9363,9941.92794,36.1745530275645,5.06642788,0.976823529411765
-6881.41569,9771.84552,60.0542742463703,4.87891926,0.988294117647059
-6897.52797,10333.64214,50.9751607862889,5.29074197,0.965235294117647
-6885.73092,9599.24396,22.4708011480222,4.85283083,0.969
-6890.5965,9894.96976,37.7586563506834,4.9839853,0.989941176470588
-6893.36909,9929.54623,49.9630757512354,4.98802694,0.965
-6898.91426,10264.89865,39.2665108783038,5.1542113,0.982117647058824
-6893.36909,9985.51962,28.6315244435611,4.98606685,0.985352941176471
-6894.75538,9946.634,47.8612726960626,5.09363365,0.939235294117647
-6887.82391,10358.41752,35.9284675700516,5.26381047,0.976647058823529
-6898.39102,10444.04964,21.6397263691908,5.31776085,0.975823529411765
-6875.88841,9714.32898,26.0203481993956,4.7955531,0.989470588235294
-6891.45954,9838.87696,50.5537171775192,4.91002533,0.909529411764706
-6881.68626,9653.4695,43.3381139574272,4.87424208,0.985529411764706
-6893.36909,10061.01251,23.826294913372,5.10091339,0.983941176470588
-6888.61773,9405.525,50.3882281011423,4.70292377,0.989647058823529
-6886.43762,9545.26117,33.6913163632381,4.86096018,0.954588235294118
-6893.36909,9704.00154,39.9431216284408,4.85040198,0.987058823529412
-6884.79865,10018.39702,33.5200891195264,4.98488633,0.963941176470588
-6884.00482,9993.01111,58.411209327039,4.93559044,0.975294117647059
-6900.82381,10101.4264,31.9602324184291,5.13018083,0.977764705882353
-6881.16301,9926.62427,35.3878455017079,5.04125849,0.975294117647059
-6892.84584,9492.33659,25.8888994953936,4.80471101,0.987529411764706
-6899.77731,9799.62156,34.18849836279,4.90225076,0.968058823529412
-6893.89234,10002.72051,40.4676313660687,5.01175735,0.952411764705882
-6879.77672,9397.96427,42.5147772531613,4.76728437,0.963882352941176
-6886.43762,9565.58052,44.7060648194195,4.709639,0.988
-6889.73345,9786.07321,42.7686244726057,4.83822827,0.990647058823529
-6894.75538,9941.58477,28.371756394155,5.01987568,0.985411764705882
-6899.43751,9930.63025,43.7323283312866,5.01757952,0.960882352941177
-6900.82381,10368.66375,38.9675867691856,5.18899035,0.993823529411765
-6894.16291,9552.41396,21.7384753179478,4.70912922,0.990941176470588
-6883.9356,9527.74927,37.2478811087185,4.7477403,0.931705882352941
-6883.41236,9710.58845,27.3573002197231,4.83210511,0.959941176470588
-6898.05122,9764.27369,37.1487286837957,4.85941964,0.986705882352941
-6892.84584,10215.7316,44.7994586688341,5.11939236,0.982470588235294
-6894.75538,9984.75153,55.4589825116351,4.98650856,0.984529411764706
-6895.61843,10410.10131,31.6377294500267,5.24964531,0.983882352941176
-6898.05122,9874.77636,34.3785107441395,4.93295266,0.986235294117647
-6888.34716,9655.8047,57.0127556848341,4.7950728,0.988352941176471
-6880.63977,9762.73534,44.3086000899144,4.91226142,0.984
-6894.75538,9947.55661,31.7675934240868,4.95345379,0.981705882352941
-6894.75538,9773.34265,39.7506613549733,4.90497555,0.987411764705882
-6898.91426,9542.28688,46.0924550860897,4.76316955,0.991176470588235
-6887.57124,10159.06975,30.1448884208971,5.08220726,0.942823529411765
-6879.77672,9545.3639,34.567439516509,4.80977103,0.963235294117647
-6896.14168,9902.47296,31.2370975440383,4.8826262,0.987117647058824
-6888.09449,9827.65235,22.991288684781,4.87477295,0.979764705882353
-6900.30056,10357.13417,40.1774610804391,5.25173946,0.967176470588235
-6900.30056,10010.87173,19.5487870588754,4.92915767,0.981705882352941
-6892.25337,10407.93151,53.3938807484498,5.31237305,0.977764705882353
-6891.11975,10243.00722,32.0204170440594,5.18827096,0.975647058823529
-6886.43762,9561.58816,53.3723375436193,4.80688532,0.989882352941176
-6893.36909,9943.31906,46.190046828792,4.87507702,0.988117647058824
-6889.73345,9527.55047,39.5017925166524,4.84376431,0.964882352941176
-6896.14168,9940.70219,38.4743867196223,4.97631485,0.989294117647059
-6877.34393,9575.69891,30.0293492489572,4.77226357,0.987705882352941
-6887.30066,9811.58439,38.5563650567327,4.94333531,0.983705882352941
-6897.52797,10628.98047,35.2041238859439,5.50197769,0.975823529411765
-6888.09449,9843.03221,30.9151292870197,4.96949789,0.978470588235294
-6897.52797,10018.32651,41.3273630138875,4.97326473,0.990705882352941
-6891.98279,9877.87238,38.6388127047423,5.02087927,0.960705882352941
-6896.14168,10335.42773,37.3488681020695,5.17749914,0.975705882352941
-6898.05122,9780.8084,60.8626653013063,4.9282796,0.985176470588235
-6903.07315,9700.21655,19.6588113999612,4.98126791,0.992588235294118
-6888.95753,9950.30953,47.6451126949012,4.98146312,0.987117647058824
-6889.2102,9997.00827,44.9640761412013,5.05276073,0.976294117647059
-6890.5965,9951.50272,30.0466009322722,5.00962593,0.985882352941176
-6885.81614,9833.00677,32.4685328434637,4.87944432,0.971176470588235
-6895.61843,10170.18791,26.2470505582347,5.16389321,0.963294117647059
-6883.07256,9798.86554,54.8388966895718,4.88917735,0.938529411764706
-6881.75548,9563.06646,29.6482662342661,4.73958579,0.989294117647059
-6898.91426,9824.7749,44.4198116508508,4.88734771,0.984823529411765
-6879.84594,9713.05955,38.0411874139547,4.78514501,0.989941176470588
-6897.52797,10018.95057,22.9227796236271,5.04008945,0.992117647058824
-6892.50604,9759.12724,43.0598572358221,4.89362418,0.984764705882353
-6878.36142,9719.10372,44.7640721498291,4.97625565,0.979235294117647
-6886.43762,9524.57845,40.1377767624197,4.75754217,0.992764705882353
-6893.89234,9839.40657,29.5066817812335,4.99630925,0.986352941176471
-6887.57124,9862.57578,71.240479127671,5.03447628,0.932588235294118
-6889.02675,10041.57067,34.5808292746826,4.96412895,0.989058823529412
-6874.23154,9026.46605,25.6973525012818,4.55483081,0.980705882352941
-6889.73345,9031.0507,26.6239142660761,4.57778835,0.966882352941176
-6895.27863,9889.13523,36.6488877429318,4.92499516,0.989705882352941
-6890.5965,10178.34549,28.558581425582,5.11233423,0.978294117647059
-6898.91426,9670.17863,46.7845631656986,4.88147735,0.914294117647059
-6886.43762,9709.65124,27.6722137993922,4.84189824,0.976058823529412
-6892.50604,9544.53011,37.6380599355296,4.79889282,0.991823529411765
