"","","X-squared","",""
-1537.79224,59.5856900000001,0.453650661585607,0.02503791,0.500411764705882
-1500.85866,18.0470699999998,0.344946616321626,0.01904711,0.281117647058824
-1545.12278,35.9612100000002,0.304121520057916,0.0261683,0.417176470588235
-1568.46992,32.4004299999999,0.510812012735377,0.03010444,0.316
-1509.63119,41.7145,0.529285289465932,0.02236635,0.321470588235294
-1554.09553,40.92166,0.502012893151059,0.02806288,0.374529411764706
-1472.75982,19.12961,0.20914706980477,0.01402687,0.221705882352941
-1566.21162,36.2251099999999,0.634682483098134,0.03387544,0.328058823529412
-1530.38847,32.1914899999999,0.311167521234375,0.0242883,0.257941176470588
-1488.312,20.9530400000001,0.328521848031201,0.01704581,0.214705882352941
-1549.29864,31.6206999999999,0.51312271988937,0.02607148,0.327529411764706
-1561.72134,38.6761999999999,0.61941638901276,0.03255862,0.337117647058824
-1558.96818,37.27269,0.517333648600056,0.02919801,0.281529411764706
-1617.85992,47.82539,0.792660878914765,0.04412172,0.381764705882353
-1551.90458,29.8606400000001,0.353071447781197,0.02714526,0.268705882352941
-1476.3696,11.1549600000001,0.20339366427891,0.01508058,0.267235294117647
-1584.14071,35.5608000000002,0.969650561933223,0.03415373,0.424588235294118
-1480.14849,12.0320199999999,0.0554449609599967,0.0150524,0.0561764705882353
-1481.13388,23.16931,0.505720223378581,0.01602703,0.329117647058824
-1534.58984,14.1572299999998,0.125546449906146,0.02513409,0.216823529411765
-1545.44191,31.4217200000001,0.272238227317217,0.02848833,0.258823529411765
-1461.65448,12.0338100000001,0.194402420722806,0.01202801,0.171705882352941
-1551.41684,34.5828199999999,0.377151823282053,0.02946324,0.427411764705882
-1504.91743,24.0174400000001,0.368467472374257,0.02005664,0.215117647058824
-1498.31203,27.3915299999999,0.23368156367831,0.01803679,0.219705882352941
-1526.44815,24.1598100000001,0.582523669623639,0.02206275,0.371705882352941
-1561.81865,17.65075,0.206026938935176,0.02913946,0.326823529411765
-1524.50326,17.25334,0.220790251876968,0.02210248,0.258117647058824
-1511.50261,21.6696899999999,0.264847229193032,0.02206944,0.330529411764706
-1547.48905,31.5954300000001,0.400305098296523,0.02843956,0.301470588235294
-1543.03758,18.42965,0.204282192064258,0.02611858,0.170235294117647
-1562.29004,37.1348899999998,0.492370495310252,0.03277632,0.382352941176471
-1540.15738,37.49829,0.557248323299111,0.02867869,0.273411764705882
-1539.84367,38.2964300000001,0.37250660878194,0.02722929,0.326352941176471
-1573.40282,46.1206299999999,0.459662709005132,0.03358545,0.370176470588235
-1564.85076,34.1892399999999,0.280821546746709,0.0290864,0.382941176470588
-1545.77917,26.57377,0.929488383670963,0.02760032,0.331352941176471
-1571.02517,34.5233500000002,0.489031630524073,0.03009818,0.331764705882353
-1485.12099,21.7968500000002,0.292042011815133,0.01603427,0.276411764705882
-1524.10454,21.1435300000001,0.247392170084634,0.02307438,0.216470588235294
-1593.74294,41.3093899999999,0.346180693936253,0.03654298,0.377294117647059
-1493.80518,26.89831,0.321890694724831,0.01702798,0.263764705882353
-1608.13511,54.31025,0.607816913679453,0.04243714,0.385647058823529
-1542.55993,26.0208700000001,0.393790321472433,0.02609045,0.331823529411765
-1579.02626,40.96388,0.26432263841028,0.03220221,0.369764705882353
-1564.10349,43.0450900000001,0.350868423057389,0.03134795,0.301705882352941
-1548.66925,22.14212,0.469314960738188,0.028146,0.285058823529412
-1584.16989,37.1972300000002,0.432431189874446,0.03211818,0.425882352941176
-1544.19787,28.6817000000001,0.444798887020081,0.0260627,0.281588235294118
-1605.29285,48.7035699999999,0.672208353809905,0.03961902,0.431294117647059
-1469.94571,16.97829,0.195335979203158,0.0150345,0.222176470588235
-1564.74661,28.7875200000001,0.163952755164801,0.0307662,0.318411764705882
-1480.45053,18.93724,0.251324467470438,0.0150583,0.208411764705882
-1600.26031,43.2727400000001,0.577388031607452,0.03511381,0.482823529411765
-1533.60719,29.0779500000001,1.13744040576346,0.02508939,0.324705882352941
-1521.97774,20.6839199999999,0.198539290239848,0.02306799,0.223058823529412
-1548.72706,23.1059400000001,0.533040468974664,0.02938751,0.283882352941176
-1446.32241,25.6915200000001,0.227975116653717,0.01104704,0.263588235294118
-1486.98824,10.9436600000001,0.17512618167164,0.01605824,0.211764705882353
-1634.45877,31.7912900000001,0.451397096754801,0.04227481,0.499588235294118
-1580.62504,48.9687600000002,0.394754117303166,0.03608634,0.383352941176471
-1547.17983,46.2957799999999,0.473937342221035,0.0284585,0.372764705882353
-1565.1921,27.9848,0.342200104605115,0.03012868,0.275764705882353
-1639.33213,47.15227,0.613020542064485,0.04216176,0.433941176470588
-1490.70108,15.74829,0.261110138966182,0.01807251,0.266352941176471
-1556.44841,33.1728000000001,0.440273763408407,0.02807588,0.439588235294118
-1562.41341,27.7138799999998,0.356142968953191,0.02909269,0.218529411764706
-1606.32999,52.10231,0.700534761603372,0.03860115,0.329941176470588
-1504.09067,19.55035,0.409724340812724,0.0190429,0.276647058823529
-1514.87733,24.5876599999999,0.155605628552105,0.02105471,0.318176470588235
-1671.82649,41.1676,1.81968370828673,0.04624744,0.486470588235294
