"","","X-squared","",""
-6625.21225,10988.63812,37.1849485352974,5.5562709,0.928235294117647
-6898.91426,10584.79972,28.7755108622232,5.42773707,0.982705882352941
-6907.75528,11112.00525,33.8351567778345,5.84056944,0.946294117647059
-6900.82381,10508.6999,36.3064333553979,5.31782542,0.975764705882353
-6899.77731,11097.26717,78.4985159371243,5.75650393,0.929411764705882
-6903.07315,10846.2712,49.9754139859374,5.60252717,0.989235294117647
-6903.5964,10972.89637,38.2410379962099,5.57096498,0.978705882352941
-6896.9355,10827.57155,49.6444035464306,5.669933,0.954058823529412
-6900.30056,10174.2929,50.6695060188951,5.25805309,0.989294117647059
-6904.98269,10598.76644,40.7468584260862,5.53020394,0.987352941176471
-6899.43751,10727.34478,62.6558948215942,5.46924607,0.986117647058824
-6897.52797,10745.07172,40.2763516861809,5.47896304,0.985823529411765
-6902.2101,10877.78877,39.3327309176873,5.49046933,0.990882352941176
-6900.82381,10809.26707,43.5906051338313,5.63931114,0.945823529411765
-6898.91426,10839.79797,25.0332386037734,5.67165531,0.978705882352941
-6900.82381,10981.24005,39.178330987497,5.58583193,0.986823529411765
-6898.05122,10621.67975,34.5823668348468,5.33363086,0.984176470588235
-6900.82381,11092.78338,53.221022215899,5.76522281,0.935941176470588
-6891.73012,10794.63061,40.9972080524874,5.50451718,0.994
-6890.9363,10581.26234,39.7819796032261,5.41681658,0.992529411764706
-6902.2101,10624.85526,45.7997512482917,5.31403372,0.988058823529412
-6904.98269,10920.74821,41.9564813444574,5.7010973,0.977176470588235
-6902.2101,10641.25043,83.1589874096142,5.48390095,0.955823529411765
-6904.45944,11009.16325,40.5410014550734,5.70276526,0.974294117647059
-6896.14168,10397.91979,22.8930370885942,5.31619923,0.973411764705882
-6892.25337,10663.90044,31.1784997973975,5.42133908,0.982823529411765
-6896.66492,10671.60709,37.396283588932,5.55404622,0.977294117647059
-6903.5964,10919.38519,45.8746823158484,5.74885306,0.978764705882353
