"","","X-squared","",""
-3767.1542,1110.53017,7.54879441775257,0.61744385,0.919352941176471
-4157.9817,983.61891,6.88978375751269,0.67375561,0.945470588235294
-3998.10402,881.48496,10.3870481109717,0.62361801,0.962058823529412
-4015.9356,841.849,5.46915005625576,0.62659976,0.947117647058824
-4062.5785,908.19683,9.09110860823482,0.6411797,0.94
-3866.64166,766.4352,5.9990253074397,0.56613691,0.917235294117647
-3947.63631,839.85206,10.4245584055931,0.59425236,0.894941176470588
-3745.31686,732.85042,11.0643379059672,0.54319533,0.917352941176471
-3842.08092,876.88524,9.18113608327001,0.57531597,0.968882352941177
-3989.59134,789.41948,5.71983725588664,0.60591228,0.914294117647059
-3834.67672,802.39107,5.06912945342662,0.579954,0.949058823529412
-4156.32546,982.77041,9.81157686867602,0.67719988,0.902294117647059
-4058.94982,920.13143,9.50055272944182,0.65085777,0.916647058823529
-4208.65123,935.155129999999,12.9594450059665,0.67712185,0.912
-3770.34794,764.72615,7.90714336288544,0.55183456,0.908235294117647
-3906.49988,807.9258,9.89075345554052,0.58410556,0.799647058823529
-4071.62229,863.58855,4.92104954109381,0.63816443,0.947647058823529
-3941.7545,864.1322,11.6296913314951,0.61261097,0.902764705882353
-4024.27689,869.31352,7.46894620699324,0.64251801,0.898823529411765
-3950.05811,877.37602,7.53040844787882,0.61630536,0.950764705882353
-3908.66624,736.25204,7.22910517173376,0.5701589,0.958117647058824
-3778.77274,663.58194,11.6196673754581,0.52407349,0.897411764705882
-4091.60766,937.11643,11.7740374883789,0.64980562,0.910294117647059
-3896.6422,744.66354,6.14694525054333,0.58293465,0.879411764705882
-4151.55151,989.48802,19.5717591344559,0.68307295,0.916647058823529
-4060.15597,978.243170000001,9.15777506612328,0.6628648,0.912411764705882
-3913.64427,794.57232,9.70879009811285,0.57891586,0.972235294117647
-4139.97828,853.322529999999,6.73789859019742,0.64660686,0.965294117647059
-3943.46959,811.07494,6.67955941765238,0.5879547,0.932411764705882
-4055.87378,846.636680000001,9.67341409444033,0.63998949,0.847588235294118
-3937.7085,824.81634,8.59388868973219,0.5934124,0.941176470588235
-4065.89044,957.363679999999,8.04629654593939,0.65891176,0.93
-3825.49791,764.44853,17.2386855278772,0.56708187,0.839882352941176
-4006.86834,941.43997,6.63763343077986,0.64146364,0.976764705882353
-3902.24335,830.953,10.8664401226041,0.58360395,0.953058823529412
-3926.28583,757.35267,8.90629517129845,0.58312774,0.958588235294118
-4109.29132,871.87521,6.96540072518232,0.63861325,0.960647058823529
-3913.93849,800.28214,5.54782673248938,0.58989922,0.906058823529412
-3973.73863,763.43008,9.92392866091928,0.59104456,0.940411764705882
-3903.1285,840.947630000001,7.75355965317328,0.5774262,0.939
-3889.56982,857.24779,8.71093753863082,0.59847135,0.958705882352941
-3888.34217,853.77487,14.7400841924569,0.59559067,0.845705882352941
-4126.49839,892.9352,7.92246066331735,0.66314651,0.971235294117647
-3720.52215,708.83717,4.34866901794964,0.52418692,0.950647058823529
-3984.40111,853.54188,11.9958852894097,0.61220613,0.965882352941177
-4105.20024,800.78329,8.42371715643844,0.62596174,0.869117647058824
-4051.80379,772.90842,10.2692717442788,0.62089635,0.891176470588235
-3970.88944,900.56649,8.04698338400465,0.62405673,0.933176470588235
-4055.50914,846.45539,6.68285401263448,0.63119061,0.908294117647059
-3880.75884,846.41916,13.7844243958419,0.59268968,0.951176470588235
-3838.22116,738.45079,10.1542820028205,0.55721575,0.945470588235294
-3967.37183,815.15071,15.0340488006768,0.61282133,0.891117647058824
-3888.14989,797.17394,6.88247301297914,0.57732802,0.904764705882353
-3938.64176,829.77893,6.60415777760203,0.59415855,0.975705882352941
-4103.53514,834.68587,11.0903297777726,0.6447255,0.941823529411765
-4016.37299,830.987700000001,7.78702913512655,0.60568466,0.908705882352941
-3896.5965,891.2224,6.1875587186587,0.59180461,0.922411764705882
-3897.40072,839.41881,11.0302713280878,0.595518,0.942352941176471
-3998.61547,737.65693,6.116546726416,0.61082117,0.917411764705882
-3928.82662,819.43129,10.8123371757406,0.59130014,0.954176470588235
-4191.87286,888.41393,6.18885855138444,0.68865826,0.912176470588235
-4090.48331,854.36506,11.0518896935835,0.63729366,0.899352941176471
-4002.90257,928.29554,7.18474974466874,0.63786423,0.912705882352941
-4087.45648,979.09915,5.09279578128834,0.66236106,0.942941176470588
-3959.03599,832.44798,8.4738905465681,0.60585798,0.952764705882353
-3896.43313,826.9962,6.07604206838267,0.58648383,0.902588235294118
-3991.97703,942.42562,8.5927177466496,0.6273235,0.964823529411765
-4152.71067,868.6438,5.76752301452029,0.66179258,0.898470588235294
-3918.2952,792.41022,12.3969717444055,0.6003192,0.834882352941177
-4021.30282,887.90552,11.0354993024785,0.62102745,0.932
-4131.6551,869.25897,9.94059769791178,0.66159837,0.888882352941176
-4083.99414,819.06727,7.73516720131286,0.63122145,0.837
-3992.06702,896.53055,9.98528819374138,0.62827197,0.894058823529412
-4120.19621,836.9027,11.724108027641,0.64419217,0.947941176470588
-3646.16841,733.96886,8.86497804298509,0.50399932,0.953058823529412
-3956.04276,910.63321,11.1797792579599,0.62209873,0.893529411764706
-4160.57005,915.98907,6.87421140636751,0.66777083,0.905764705882353
-4050.78214,859.88759,13.4859371513242,0.63509743,0.905529411764706
-3957.09016,808.75895,6.01935404572768,0.60287926,0.945411764705882
-3924.4036,832.82237,7.11991869489171,0.59408147,0.933529411764706
-3946.77217,873.21129,8.06550858385833,0.61640573,0.904235294117647
-4051.74979,921.27794,13.5686694456292,0.64110891,0.939470588235294
-4028.43738,853.56153,6.69939429502855,0.61636582,0.947647058823529
-4095.45485,917.91977,11.5108569244063,0.65489994,0.952705882352941
-4069.34583,830.75756,9.42541695011955,0.62347405,0.960764705882353
-3904.67092,767.41721,12.9516202010841,0.58761195,0.953588235294118
-4163.98386,976.982309999999,7.92773082723707,0.67222543,0.904058823529412
-3903.93942,781.7579,6.96686331620802,0.5818546,0.952294117647059
-3905.33872,766.69297,10.2058170000081,0.5834966,0.951
-3889.4887,732.78701,14.4418186726179,0.57011652,0.951352941176471
-3978.89779,762.39917,7.42653874758379,0.58516685,0.922882352941176
-3917.08799,827.78223,5.97278080858023,0.58691875,0.957411764705882
-3997.33617,874.27472,7.99474979286605,0.6312456,0.950647058823529
-4138.47325,883.2364,9.90673883419662,0.66181166,0.923117647058823
-3956.49919,841.3685,6.01535118877272,0.60191283,0.906176470588235
-4128.53579,883.38756,9.18932643149011,0.66482695,0.911411764705882
-3942.82717,905.68414,8.35479048455258,0.61995317,0.928647058823529
-4166.95001,921.279240000001,12.5647795404528,0.66508408,0.901470588235294
-3825.65673,752.79283,6.47624358353323,0.55740714,0.859411764705882
-4017.55405,873.05481,11.6648582120642,0.62457033,0.93
-3982.44801,868.38256,7.79997780537559,0.62320587,0.858411764705882
