"","","X-squared","",""
-6437.66226,9615.14961,34.0679725433684,4.52759573,0.928882352941176
-6451.28648,8220.92905,33.8837236199357,6.10402177,0.931352941176471
-6373.31997,8192.46556,32.3540500658665,6.02129001,0.9
-6532.1709,8703.47614,30.5629615807295,6.56184433,0.932117647058823
-6414.78586,8526.91884,32.6021999352594,6.43011479,0.837529411764706
-6554.71997,8835.16216,31.833909268264,6.71240149,0.842705882352941
-6519.89202,8533.70411,33.62759703545,6.12178108,0.811352941176471
-6463.00666,8515.95066,33.0036165541024,6.41947654,0.816176470588235
-6444.47803,8653.73573,44.3480823277946,6.39759124,0.895705882352941
-6462.3788,8693.45609,38.8413589796049,6.23689035,0.953941176470588
-6453.68279,8285.72221,51.5296352307166,6.15043357,0.907176470588235
-6413.33565,8525.12556,29.3011547551237,6.86606457,0.851705882352941
-6403.52241,8516.48631,52.6577932020131,6.1120022,0.922
-6453.99538,8698.76858,35.9935977731899,6.04415455,0.792647058823529
-6406.12102,8462.71238,34.941798981978,6.25803312,0.835411764705882
-6354.09305,8110.92286,28.4527514892048,6.18867107,0.84
-6435.03279,8293.16762,28.7285145896528,5.68891281,0.883352941176471
-6349.51372,8397.55428,34.4106292917447,6.38828452,0.900117647058823
-6362.58201,8385.2293,27.7534025489209,6.38167831,0.857882352941176
-6438.45794,8604.76187,18.6061133753129,6.2523172,0.933411764705882
-6374.99415,8026.78456,35.8103666674564,5.92968556,0.849941176470588
-6441.0423,8686.44708,25.3183385804861,6.66678711,0.877823529411765
-6440.92288,8277.40551,21.3805310705908,6.00533326,0.835117647058824
-6467.35205,8520.72754,36.6488706485931,6.33736019,0.923352941176471
-6467.38635,8318.77821,41.7263623189555,5.86106333,0.852235294117647
-6483.34796,8407.29408,26.7337903006957,6.1549867,0.839882352941176
-6377.11998,8268.55391,24.7014163184841,6.00286599,0.862764705882353
-6507.32731,8765.39804,22.7595921785159,6.29700508,0.852352941176471
-6477.85054,8397.86966,32.3268949033865,6.11216136,0.864235294117647
-6401.24914,8291.3413,40.3452163279456,6.0100346,0.890823529411765
-6473.73829,8486.94946,25.5944839292219,6.15875007,0.865352941176471
-6428.21572,8389.41583,37.5967322134023,5.94280057,0.788705882352941
-6417.32612,8358.06659,44.2265430495065,5.91023517,0.831588235294118
-6420.98171,8200.08036,34.5119863784922,5.87960798,0.819588235294118
-6451.1299,8606.03927,32.9648592165658,6.16045252,0.934235294117647
-6534.10008,8576.76998,31.2072752187352,6.24162537,0.882235294117647
-6459.73239,8489.51052,37.6708377839283,6.412546,0.810352941176471
-6410.48755,8290.11581,29.6480048070368,6.34610727,0.831823529411765
-6412.66071,8229.6871,33.5602653514754,5.6609233,0.905470588235294
-6420.30653,8337.33884,55.3543410985678,5.86862264,0.872352941176471
-6486.44915,8705.1832,33.209496550306,6.4385043,0.922176470588235
-6428.22808,8031.64044,31.1010143275216,5.97866602,0.877235294117647
-6442.20325,8386.6925,32.3157063674354,6.14016166,0.937764705882353
-6463.92444,8757.64155,36.376915931639,6.68598085,0.818941176470588
-6455.50927,8043.8013,38.6004732753386,5.67528919,0.883117647058824
-6406.15375,8679.71971,25.7137166758519,6.21333475,0.836235294117647
-6402.08738,8406.24577,25.826660155472,5.97207376,0.788823529411765
-6449.55079,8559.04945,32.2465165251507,6.15644379,0.871705882352941
-6399.99693,8232.20362,23.8300365785524,5.82740704,0.817882352941177
-6466.47726,8470.78659,21.8344605441531,6.16960452,0.860823529411765
-6366.12404,8319.38665,20.0146098201161,6.36079572,0.845117647058824
-6465.91231,8406.30655,26.3457697680247,5.76829119,0.870705882352941
-6441.31418,8359.74183,30.3894790943234,6.03168025,0.894
-6431.72055,8359.2057,33.4998172008364,6.3213242,0.892764705882353
-6481.42895,8237.30776,39.155456192816,5.72822943,0.907411764705882
-6427.50184,8358.91859,36.1319802200266,6.44175084,0.789529411764706
-6453.65773,8595.80415,20.8886938919224,6.54346887,0.871117647058824
-6472.90902,8615.3799,44.3604068057296,6.86317251,0.912176470588235
-6499.91232,8838.20908,32.3314042256113,6.16805529,0.887823529411765
-6399.27146,8463.13088,30.4770806274073,6.18996177,0.765352941176471
-6471.19821,8285.21527,34.2846534389898,6.41820831,0.866470588235294
-6495.33092,8594.88381,35.1740833108583,6.20193036,0.912058823529412
-6395.14097,8250.38798,20.3893409503699,6.06475078,0.858588235294118
-6435.51093,8533.38436,26.5367686998461,6.1525646,0.914764705882353
-6392.40789,8703.2598,26.1473295998326,6.31667894,0.858882352941176
-6491.08626,8592.7886,24.9323756834147,6.46815028,0.909058823529412
-6542.3592,8703.01444,23.925874464304,6.4251303,0.832470588235294
-6413.12666,8271.4594,32.1015554699508,6.11616047,0.885470588235294
-6428.47077,8640.80187,48.9533465767562,6.30777536,0.806058823529412
-6374.78368,8287.03637,29.5134618018501,6.10802876,0.839588235294118
-6499.75129,8642.19708,31.1676799494478,6.29751652,0.757352941176471
-6464.41527,8511.87038,30.6225904221105,6.09901388,0.879
-6448.70083,8580.60127,25.0744279942417,6.42646962,0.936411764705882
-6430.32058,7985.09898,40.4426998154857,5.84216053,0.943705882352941
